,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,item,condition,sentence,target,alternative,lstmaugment 0 correct (max),lstmaugment 0 correct (sample),lstmaugment 0 target score,lstmaugment 0 alternative score,lstmaugment 1 correct (max),lstmaugment 1 correct (sample),lstmaugment 1 target score,lstmaugment 1 alternative score,lstmaugment 2 correct (max),lstmaugment 2 correct (sample),lstmaugment 2 target score,lstmaugment 2 alternative score,lstmaugment 3 correct (max),lstmaugment 3 correct (sample),lstmaugment 3 target score,lstmaugment 3 alternative score,lstmaugment 4 correct (max),lstmaugment 4 correct (sample),lstmaugment 4 target score,lstmaugment 4 alternative score,lstmlmaug 0 correct (max),lstmlmaug 0 correct (sample),lstmlmaug 0 target score,lstmlmaug 0 alternative score,lstmlmaug 1 correct (max),lstmlmaug 1 correct (sample),lstmlmaug 1 target score,lstmlmaug 1 alternative score,lstmlmaug 2 correct (max),lstmlmaug 2 correct (sample),lstmlmaug 2 target score,lstmlmaug 2 alternative score,lstmlmaug 3 correct (max),lstmlmaug 3 correct (sample),lstmlmaug 3 target score,lstmlmaug 3 alternative score,lstmlmaug 4 correct (max),lstmlmaug 4 correct (sample),lstmlmaug 4 target score,lstmlmaug 4 alternative score,lstmwiki_lm 0 correct (max),lstmwiki_lm 0 correct (sample),lstmwiki_lm 0 target score,lstmwiki_lm 0 alternative score,lstmwiki_lm 1 correct (max),lstmwiki_lm 1 correct (sample),lstmwiki_lm 1 target score,lstmwiki_lm 1 alternative score,lstmwiki_lm 2 correct (max),lstmwiki_lm 2 correct (sample),lstmwiki_lm 2 target score,lstmwiki_lm 2 alternative score,lstmwiki_lm 3 correct (max),lstmwiki_lm 3 correct (sample),lstmwiki_lm 3 target score,lstmwiki_lm 3 alternative score,lstmwiki_lm 4 correct (max),lstmwiki_lm 4 correct (sample),lstmwiki_lm 4 target score,lstmwiki_lm 4 alternative score,gpt2 correct (max),gpt2 correct (sample),gpt2 target score,gpt2 alternative score,lstmaugment_tied 0 correct (max),lstmaugment_tied 0 correct (sample),lstmaugment_tied 0 target score,lstmaugment_tied 0 alternative score,lstmaugment_tied 1 correct (max),lstmaugment_tied 1 correct (sample),lstmaugment_tied 1 target score,lstmaugment_tied 1 alternative score,lstmaugment_tied 2 correct (max),lstmaugment_tied 2 correct (sample),lstmaugment_tied 2 target score,lstmaugment_tied 2 alternative score,lstmaugment_tied 3 correct (max),lstmaugment_tied 3 correct (sample),lstmaugment_tied 3 target score,lstmaugment_tied 3 alternative score
89,89,89,89,89,89,89,89,89,89,89,89,Franck_11_SSP,SSP,The letter from the friend of my cousins,is,are,100,77.62610708683077,-6.099721431732178,-7.343730449676514,100,88.7300281250445,-5.472854137420654,-7.53631067276001,100,88.5713651387261,-3.3729310035705566,-5.420617580413818,100,94.00299582708772,-5.0240397453308105,-7.776106357574463,100,80.78994280363321,-6.127163887023926,-7.563582420349121,100,94.45689579707978,-6.576817989349365,-9.41240692138672,100,79.6115129992838,-6.6866865158081055,-8.048874855041504,100,62.2694401121916,-7.290139198303223,-7.791139602661133,100,74.52606208432069,-7.624686241149902,-8.698179244995117,100,74.90323591203186,-6.57655668258667,-7.67001485824585,100,87.8362448663846,-4.479275703430176,-6.456289291381836,100,74.08972489708378,-6.742431640625,-7.793068885803223,100,69.53061249565506,-7.381557464599609,-8.206602096557617,100,70.09609822218769,-5.967473030090332,-6.819351196289063,100,65.44800246260654,-6.507540225982666,-7.146330833435059,100,99.071438653205,-3.5049619674682617,-8.174921989440918,100,91.91811850207728,-4.757009983062744,-7.188283443450928,100,83.95900392289256,-5.821404457092285,-7.476585388183594,100,83.06033775006357,-5.36476469039917,-6.954674243927002,100,91.73294930961534,-5.034060478210449,-7.440664291381836
90,90,90,90,90,90,90,90,90,90,90,90,Franck_11_SPS,SPS,The letter from the friends of my cousin,is,are,100,89.4646267874783,-6.144968986511231,-8.284073829650879,100,90.07107431189148,-5.911625862121582,-8.116772651672363,100,95.61810928098448,-4.318980693817139,-7.401862621307373,100,93.867237974753,-5.8444013595581055,-8.572637557983398,100,91.78037737315748,-6.066689491271973,-8.47956371307373,100,87.79601663226808,-6.977200031280518,-8.950453758239746,100,89.47728528176944,-6.200867652893066,-8.341316223144531,100,90.5197730181494,-7.072238922119141,-9.328598976135254,100,87.4672137917213,-6.641644477844238,-8.58456039428711,100,84.82174166385519,-6.439413070678711,-8.160100936889648,100,92.05318619221944,-4.371517658233643,-6.821113109588623,100,85.73970102762745,-6.269676208496094,-8.063512802124023,100,82.74895700136979,-6.5921735763549805,-8.160112380981445,100,74.95590578930053,-5.674337387084961,-6.770599365234375,100,79.6489867836217,-6.541416645050049,-7.905915260314941,100,97.62896981062875,-4.027265548706055,-7.745115280151367,100,65.20752680381388,-5.742429733276367,-6.370603561401367,100,89.53729476755969,-5.475699424743652,-7.622537612915039,100,92.17720866803792,-5.5525221824646,-8.019193649291992,100,90.80908263553252,-4.850543022155762,-7.141086578369141
91,91,91,91,91,91,91,91,91,91,91,91,Franck_11_SPP,SPP,The letter from the friends of my cousins,is,are,100,56.90773152937878,-5.975408554077148,-6.253496170043945,100,72.85256076868973,-5.92570686340332,-6.9128618240356445,100,51.37199284027203,-4.107245445251465,-4.162138938903809,100,84.40983950309976,-5.613505363464356,-7.302549362182617,100,69.721124106999,-5.862168788909912,-6.696221828460693,100,75.60355434638167,-7.501449108123779,-8.632514953613281,100,59.13487952277698,-7.169188022613525,-7.538732051849365,100,51.366203612663895,-7.310507774353027,-7.365169525146484,100,60.25212097222226,-7.425879001617432,-7.841860294342041,0,49.2080873910625,-7.558616638183594,-7.526937484741211,100,81.34458813817668,-4.61861515045166,-6.09117317199707,100,63.20301267325239,-6.783694267272949,-7.324630260467529,0,39.30408592956444,-7.575867652893066,-7.141319751739502,100,50.22690140413197,-6.445456981658936,-6.454533100128174,0,32.05994100207294,-7.298453330993652,-6.5474348068237305,100,97.08706457324234,-3.370917320251465,-6.877364158630371,100,73.3125629892892,-4.798097610473633,-5.808636665344238,100,68.72896479808688,-5.5565338134765625,-6.344012260437012,100,63.57345210907111,-5.519672393798828,-6.076570510864258,100,77.12036757551387,-4.982623100280762,-6.19774341583252
92,92,92,92,92,92,92,92,92,92,92,92,Franck_11_PSS,PSS,The letters from the friend of my cousin,are,is,0,24.628488963838425,-7.183272361755371,-6.064746856689453,0,10.597602322050124,-7.540643692016602,-5.408123970031738,0,36.27088222213127,-6.504771709442139,-5.941145420074463,0,13.521579870222578,-7.950582504272461,-6.094974517822266,100,75.76094817350447,-6.189385414123535,-7.32900333404541,100,50.87228507072237,-7.616636276245117,-7.651531219482422,0,43.69612833725449,-7.354556560516357,-7.101052761077881,100,66.38175155415702,-6.910467147827148,-7.5908203125,100,66.02677974519455,-7.104608535766602,-7.769096374511719,0,32.8891386006264,-7.320433616638184,-6.607230186462402,100,76.39876262799571,-5.549105644226074,-6.723773002624512,100,52.668536809827216,-6.907120227813721,-7.013963222503662,100,69.76407025437965,-7.737091064453125,-8.573179244995117,100,52.85215361346391,-5.903495788574219,-6.017705917358398,0,38.91245694955322,-7.106175899505615,-6.655182361602783,100,95.78787320752457,-3.2332329750061035,-6.357401371002197,0,35.598497790939966,-6.274066925048828,-5.681233406066895,0,46.09748360243796,-5.508487701416016,-5.352068901062012,0,42.88107241168967,-7.076302528381348,-6.789597511291504,100,66.39847759204325,-4.9757161140441895,-5.656818866729736
93,93,93,93,93,93,93,93,93,93,93,93,Franck_11_PSP,PSP,The letters from the friend of my cousins,are,is,100,74.56296106435767,-5.933095932006836,-7.008533477783203,0,39.84583283837726,-6.092682361602783,-5.680789470672607,100,87.94241250638258,-4.072261810302734,-6.059249877929688,0,44.97690452772515,-6.27696704864502,-6.075363159179688,100,86.87845454832829,-5.304510116577148,-7.194764614105225,100,66.32660743742262,-6.824349880218506,-7.502233028411865,100,72.34814022645271,-6.81485652923584,-7.776653289794922,100,91.61084409014704,-6.356895446777344,-8.747505187988281,100,81.57413311361037,-6.967038154602051,-8.454794883728027,100,58.28521127016436,-6.851886749267578,-7.186379432678223,100,91.39581737349,-4.938316345214844,-7.301267623901367,100,77.64557133155363,-6.589898109436035,-7.835028171539307,100,91.31228225795304,-6.998491287231445,-9.350866317749023,100,79.07674172475575,-5.607969284057617,-6.937526702880859,100,80.84062898093232,-5.858156681060791,-7.297844409942627,100,95.45773503911187,-2.8966329097747803,-5.941890716552734,100,53.31482330342882,-5.626400947570801,-5.759188652038574,100,61.52741128815845,-5.063281059265137,-5.532817840576172,100,81.54956556520297,-5.01943302154541,-6.505556106567383,100,84.530750915001,-4.426933288574219,-6.125194549560547
94,94,94,94,94,94,94,94,94,94,94,94,Franck_11_PPS,PPS,The letters from the friends of my cousin,are,is,0,39.97440186933064,-7.606515884399414,-7.199984073638916,0,20.278647694478995,-7.220315456390381,-5.851346492767334,0,36.54398716598367,-6.59892463684082,-6.047094345092773,0,35.34831186825589,-7.062202453613281,-6.458438873291016,100,71.18131260468374,-6.04295539855957,-6.947161674499512,100,58.29283966414736,-7.305360317230225,-7.640166759490967,0,44.09767701649035,-7.21173620223999,-6.974537372589111,100,74.54200951584312,-6.833227634429932,-7.9075608253479,0,49.41168162499061,-7.410438060760498,-7.386904239654541,0,39.94611002324554,-7.18187141418457,-6.774160385131836,100,87.30770312131621,-5.1944899559021,-7.122933387756348,100,50.78042367451974,-7.180807113647461,-7.212026596069336,100,74.17693787326317,-6.964602470397949,-8.019787788391113,100,56.57385710246443,-5.812096118927002,-6.0765814781188965,100,64.68855584778323,-6.8970046043396,-7.502381801605225,100,96.88248530706336,-3.28210711479187,-6.718569755554199,100,57.61121099829995,-6.087381362915039,-6.394214630126953,100,51.21238304482284,-5.21602201461792,-5.264526844024658,100,55.54453569439753,-6.125602722167969,-6.348299980163574,100,82.81397436098575,-4.616483211517334,-6.18898344039917
95,95,95,95,95,95,95,95,95,95,95,95,Franck_11_PPP,PPP,The letters from the friends of my cousins,are,is,100,80.45364249385386,-5.198475360870361,-6.613367557525635,0,49.24326953214347,-5.963291168212891,-5.933019638061523,100,93.12358596802228,-3.795817852020264,-6.401648044586182,100,73.19379974559456,-5.625590801239014,-6.630068302154541,100,86.4314256713564,-4.734122276306152,-6.58571720123291,100,78.51049524658865,-6.887600898742676,-8.183268547058105,100,82.02630634014123,-6.565617084503174,-8.083747863769531,100,92.3479512230463,-6.35189151763916,-8.84248161315918,100,77.50924295844115,-6.8934502601623535,-8.130743026733398,100,72.53950920653949,-7.169046401977539,-8.140429496765137,100,92.6003174469803,-4.967783451080322,-7.494638919830322,100,81.25765018344123,-6.597761631011963,-8.064600944519043,100,96.0777868283863,-6.540470600128174,-9.738972663879396,100,78.56606585787995,-5.712018013000488,-7.010982513427734,100,92.37208956020282,-5.766934394836426,-8.260945320129395,100,98.1506129965288,-2.7081825733184814,-6.679831504821777,100,59.68983573007406,-5.778753757476807,-6.171311855316162,100,67.5713195592581,-4.655863761901856,-5.39000415802002,100,88.75140100246394,-4.496049880981445,-6.5616455078125,100,92.370135593365,-3.965601682662964,-6.4593353271484375
96,96,96,96,96,96,96,96,96,96,96,96,Franck_12_SSS,SSS,The manual by the developer of the machine,is,are,100,81.47602752606814,-5.859284400939941,-7.340527534484863,100,96.49467834668889,-4.083466053009033,-7.398671627044678,100,95.24518994130965,-4.565706729888916,-7.563004493713379,100,93.12973613500836,-5.840756893157959,-8.447547912597656,100,94.92686928940064,-7.052613258361816,-9.981761932373049,100,94.10648877214405,-6.833215236663818,-9.603790283203123,100,74.15373148330782,-5.947107315063477,-7.001081466674805,100,94.78955433287028,-6.644919872283936,-9.545913696289062,100,88.91396579622703,-6.5800604820251465,-8.662043571472168,100,93.96096717256052,-4.836514472961426,-7.581150054931641,100,85.93625012799976,-5.365020275115967,-7.175025463104248,100,91.28668453392658,-5.544361114501953,-7.893513679504394,100,94.54516016744634,-5.384536743164063,-8.23711109161377,100,90.34289136705334,-6.247958183288574,-8.48387622833252,100,96.117053390688,-6.046396732330322,-9.255369186401367,100,98.10434043459328,-2.1219804286956787,-6.068445205688477,100,78.3887022744416,-4.6180596351623535,-5.90652322769165,100,93.82504700880617,-5.261674880981445,-7.982605457305908,100,91.51395887716646,-5.37636137008667,-7.754430294036865,100,96.88148204910154,-4.133450984954834,-7.569581508636475
97,97,97,97,97,97,97,97,97,97,97,97,Franck_12_SSP,SSP,The manual by the developer of the machines,is,are,0,42.575957582911535,-6.403802394866943,-6.104629039764404,100,65.03417107770645,-5.451738834381104,-6.072280406951904,100,76.74485927089766,-4.454376220703125,-5.648336410522461,0,29.507516627826867,-7.10395622253418,-6.233095169067383,0,44.73421660830488,-7.276698589324951,-7.065283298492432,100,73.7465336379374,-6.854032039642334,-7.886868000030518,0,37.18008343644848,-6.570812702178955,-6.046313762664795,0,35.63156287783754,-6.871459007263184,-6.280067443847656,100,51.03213427992755,-7.251462936401367,-7.292754173278809,100,66.7419749451105,-5.578361988067627,-6.274899959564209,0,41.78998086877695,-6.445317268371582,-6.113916397094727,100,61.09586242360903,-6.434234142303467,-6.88557767868042,100,73.64576160864699,-5.258923053741455,-6.286560535430908,100,61.98706804094953,-6.6541619300842285,-7.143161296844482,0,48.255305808201925,-7.50318431854248,-7.43336820602417,100,91.3840657929732,-2.099191665649414,-4.460649490356445,100,54.15402553595563,-5.737642765045166,-5.904187679290772,100,64.21892717530285,-5.852302074432373,-6.437180995941162,100,58.43944054070499,-6.354537963867188,-6.695377349853516,100,61.71767317125961,-5.53348445892334,-6.011066436767578
98,98,98,98,98,98,98,98,98,98,98,98,Franck_12_SPS,SPS,The manual by the developers of the machine,is,are,100,83.53011190847116,-5.722480773925781,-7.34615421295166,100,73.42349213357944,-5.247926712036133,-6.264142990112305,100,50.98654339504292,-5.124456882476807,-5.163923740386963,100,80.0927489909447,-6.4071245193481445,-7.799225807189941,100,92.80106005046744,-7.453097343444824,-10.009621620178224,100,72.65979481724531,-7.417513370513916,-8.394943237304688,0,46.18837299904553,-6.6785101890563965,-6.5257487297058105,100,90.36065317191428,-7.3182549476623535,-9.5562105178833,100,74.70096873686259,-7.097536563873291,-8.18026351928711,100,87.55179395987831,-5.396544456481934,-7.347198486328125,100,72.42778056913085,-5.7125749588012695,-6.678356170654297,100,90.54937785880124,-5.640713214874268,-7.900527954101562,100,86.12087619841726,-6.2296953201293945,-8.055061340332031,100,73.81104225467936,-6.918704986572266,-7.954875469207764,100,80.22609212475615,-6.537580966949463,-7.938066482543945,100,89.92403177407033,-2.083416223526001,-4.272228240966797,100,50.78216370518353,-6.705394744873047,-6.73668384552002,100,72.29289204238005,-6.210143566131592,-7.169180393218994,100,88.79343325726994,-5.622417449951172,-7.692230224609375,100,91.24032385753031,-4.987505912780762,-7.330843925476074
99,99,99,99,99,99,99,99,99,99,99,99,Franck_12_SPP,SPP,The manual by the developers of the machines,is,are,0,18.062958413948905,-6.179964542388916,-4.667876720428467,0,39.93961288307946,-6.3444342613220215,-5.936452388763428,0,13.607654632588412,-5.548544883728027,-3.7002782821655273,0,27.93789918325124,-6.914602279663086,-5.967058181762695,0,19.194402783763447,-7.227717399597168,-5.790289878845215,0,31.93130908690735,-7.470327377319336,-6.713397026062012,0,25.35072944204597,-7.159274578094482,-6.079281330108643,0,32.64611817904981,-7.474105358123779,-6.749870777130127,0,48.37408192294376,-7.445895195007324,-7.38083553314209,0,41.72635960401772,-6.393051624298096,-6.059034824371338,0,24.84474550990025,-6.748358726501465,-5.641448974609375,100,55.56405669384256,-6.601040363311768,-6.824528217315674,100,50.272152120339285,-6.172812461853027,-6.183698654174805,0,32.97436174795863,-7.523807048797607,-6.814462184906006,0,25.26273189771852,-7.984732151031494,-6.900083541870117,100,82.6153664181511,-2.077296733856201,-3.6359057426452637,100,52.3367773776676,-6.561939239501953,-6.655478477478027,0,24.65227171972579,-6.985459804534912,-5.868215084075928,100,53.08410099478089,-6.377718925476074,-6.501239776611328,0,36.30093394793752,-6.681156158447266,-6.118829727172852
100,100,100,100,100,100,100,100,100,100,100,100,Franck_12_PSS,PSS,The manuals by the developer of the machine,are,is,0,46.70843974188798,-6.724274635314941,-6.592421531677246,0,16.692524203181947,-5.839399337768555,-4.2318220138549805,0,49.03566875919444,-5.073276042938232,-5.034698009490967,0,34.71602811860905,-6.540252685546875,-5.908707618713379,0,43.86212776560914,-6.516502380371094,-6.269742965698242,0,37.10747532576112,-7.968966484069824,-7.441357612609863,100,83.2256491324804,-5.077025413513184,-6.678730010986328,100,50.98625740409739,-7.1687912940979,-7.20824670791626,0,32.58927362990981,-7.455966472625732,-6.729145526885986,0,23.53310712524108,-6.934605598449707,-5.756155967712402,100,61.48060348228195,-6.178089141845703,-6.645648956298828,0,32.87724663083964,-7.557000637054443,-6.843258380889893,100,60.74275954838578,-6.65411901473999,-7.090631008148193,100,54.44125552359888,-6.044885635375977,-6.223005294799805,0,15.336377222660346,-8.220404624938965,-6.511946201324463,100,96.53804002051051,-1.9485033750534058,-5.276605606079102,100,65.21198374969546,-3.7467117309570312,-4.375082015991211,0,31.51093366399969,-6.750657558441162,-5.974318027496338,0,26.783920676606137,-6.973578453063965,-5.967965126037598,100,57.71638034548895,-3.932641744613648,-4.243782997131348
101,101,101,101,101,101,101,101,101,101,101,101,Franck_12_PSP,PSP,The manuals by the developer of the machines,are,is,100,86.72216750801225,-5.274001598358154,-7.150615215301514,0,49.0070933231564,-5.228743553161621,-5.189022064208984,100,76.15239439947187,-4.15721321105957,-5.318265914916992,100,90.5716055089192,-5.083744525909424,-7.3461594581604,100,83.51287811648109,-4.901381969451904,-6.523803234100342,100,64.88384471792233,-6.742117881774902,-7.35605525970459,100,91.3361518006708,-4.957071781158447,-7.312459468841553,100,82.4757231454363,-5.759342193603516,-7.308259010314941,100,72.874321341897,-6.349284648895264,-7.337540149688721,100,66.14286455544149,-6.148631095886231,-6.81829833984375,100,90.8907695503651,-5.349945068359375,-7.650315284729004,100,72.39840376510904,-6.694273471832275,-7.658584117889404,100,77.9691136944681,-5.802373886108398,-7.066241264343262,100,77.74036827374864,-5.486731052398682,-6.737330913543701,100,77.18234280158885,-6.962817668914795,-8.181453704833984,100,94.65306870819624,-1.8723238706588745,-4.74601936340332,100,82.99980227554336,-4.497011184692383,-6.082624435424805,100,68.61914165165956,-5.844188213348389,-6.626561641693115,100,69.74533838615544,-6.308988094329834,-7.144188404083252,100,91.89103716676384,-3.517584562301636,-5.945218086242676
102,102,102,102,102,102,102,102,102,102,102,102,Franck_12_PPS,PPS,The manuals by the developers of the machine,are,is,100,51.47152354806781,-6.74953556060791,-6.808413505554199,0,44.944242593267,-4.927097320556641,-4.724173545837402,100,68.88751150288114,-4.819984436035156,-5.614850044250488,0,49.27349435615961,-6.840003967285156,-6.810941696166992,0,25.257330475396632,-8.09286880493164,-7.007934093475342,100,59.6658544018139,-7.54575777053833,-7.937319278717041,100,91.58589801613547,-4.6740007400512695,-7.061368942260742,0,49.720957792073264,-7.475746154785156,-7.4645843505859375,0,49.05726162612648,-7.129398345947266,-7.091684341430664,0,34.027235161666844,-6.681827545166016,-6.019746780395508,100,71.71393848376566,-6.069950580596924,-7.000266551971436,0,35.112765602828134,-7.768362998962402,-7.154276847839356,100,63.62782966284735,-7.049764156341553,-7.609011173248291,100,68.05513306109815,-5.845839500427246,-6.602146148681641,0,43.78717370771062,-7.34583044052124,-7.096026420593262,100,97.24639996237173,-1.8929227590560913,-5.457261562347412,100,75.5103207241724,-5.522968292236328,-6.648985862731934,100,60.40928731623097,-6.656662940979004,-7.079211235046387,0,34.46734614362682,-6.974783897399902,-6.332247734069824,100,54.7037335581422,-4.690334796905518,-4.879042148590088
103,103,103,103,103,103,103,103,103,103,103,103,Franck_12_PPP,PPP,The manuals by the developers of the machines,are,is,100,93.4552685076587,-4.232992172241211,-6.891814708709717,100,71.28133354574993,-4.627719879150391,-5.536807060241699,100,94.38683864191522,-3.322078227996826,-6.144365787506104,100,89.01811892822091,-5.110123157501221,-7.20271635055542,100,84.36957443383352,-4.671571731567383,-6.3575592041015625,100,81.99675400326635,-6.35574197769165,-7.8718695640563965,100,94.48314425938246,-4.81195068359375,-7.65256404876709,100,79.77302880518837,-6.215939998626709,-7.588108539581299,100,64.86708967621149,-6.631924629211426,-7.245126724243164,100,77.74726579279407,-6.050890922546387,-7.301889419555664,100,94.77586613862304,-5.061305046081543,-7.959530830383301,100,79.07613422859863,-6.743093967437744,-8.072614669799805,100,85.62339251333516,-5.949048042297363,-7.733404159545898,100,87.73820175593437,-5.397502899169922,-7.365371704101562,100,90.52512396048115,-6.639411926269531,-8.896395683288574,100,97.2925381720727,-1.783748745918274,-5.365459442138672,100,84.10932756957598,-5.445423126220703,-7.111808300018311,100,91.01947965605144,-5.691837787628174,-8.007853507995605,100,73.95857435769913,-6.271035194396973,-7.314851760864258,100,95.55634254084664,-3.977206230163574,-7.045444488525391
